genome	hoc	gene_count
arinalrfor_chrNB	HOC000811	5
arinalrfor_chrNB	HOC001177	4
arinalrfor_chrNB	HOC001471	2
arinalrfor_chrNB	HOC001516	2
arinalrfor_chrNB	HOC003999	1
arinalrfor_chrNB	HOC004266	1
arinalrfor_chrNB	HOC005133	1
arinalrfor_chrNB	HOC005252	1
arinalrfor_chrNB	HOC005697	1
arinalrfor_chrNB	HOC005795	1
arinalrfor_chrNB	HOC006000	1
arinalrfor_chrNB	HOC006100	1
arinalrfor_chrNB	HOC006280	1
arinalrfor_chrNB	HOC006786	1
arinalrfor_chrNB	HOC008249	1
arinalrfor_chrNB	HOC009473	1
arinalrfor_chrNB	HOC010400	1
arinalrfor_chrNB	HOC010694	1
arinalrfor_chrNB	HOC011076	1
arinalrfor_chrNB	HOC011644	1
arinalrfor_chrNB	HOC012251	1
arinalrfor_chrNB	HOC013366	1
arinalrfor_chrNB	HOC013787	1
arinalrfor_chrNB	HOC016423	1
arinalrfor_chrNB	HOC016437	1
arinalrfor_chrNB	HOC017870	1
arinalrfor_chrNB	HOC023151	6
arinalrfor_chrNB	HOC023293	1
arinalrfor_chrNB	HOC023424	2
arinalrfor_chrNB	HOC023932	1
arinalrfor_chrNB	HOC024871	1
arinalrfor_chrNB	HOC041114	1
arinalrfor_chrNB	HOC043920	1
arinalrfor_chrNB	HOC049241	1
arinalrfor_chrNB	HOC056117	1
arinalrfor_chrNB	HOC059860	1
arinalrfor_chrNB	HOC060036	1
arinalrfor_chrND	HOC000359	5
arinalrfor_chrND	HOC000811	4
arinalrfor_chrND	HOC001177	3
arinalrfor_chrND	HOC001471	2
arinalrfor_chrND	HOC001516	2
arinalrfor_chrND	HOC003999	1
arinalrfor_chrND	HOC004266	1
arinalrfor_chrND	HOC005133	1
arinalrfor_chrND	HOC005252	1
arinalrfor_chrND	HOC005697	1
arinalrfor_chrND	HOC005795	1
arinalrfor_chrND	HOC006000	1
arinalrfor_chrND	HOC006100	1
arinalrfor_chrND	HOC006280	1
arinalrfor_chrND	HOC006786	1
arinalrfor_chrND	HOC008249	1
arinalrfor_chrND	HOC009473	1
arinalrfor_chrND	HOC010400	1
arinalrfor_chrND	HOC010694	1
arinalrfor_chrND	HOC011076	1
arinalrfor_chrND	HOC011644	1
arinalrfor_chrND	HOC012251	1
arinalrfor_chrND	HOC013366	1
arinalrfor_chrND	HOC013787	1
arinalrfor_chrND	HOC016423	1
arinalrfor_chrND	HOC016437	1
arinalrfor_chrND	HOC017870	1
arinalrfor_chrND	HOC023151	2
arinalrfor_chrND	HOC023174	2
arinalrfor_chrND	HOC023932	1
arinalrfor_chrND	HOC024871	1
arinalrfor_chrND	HOC024995	1
arinalrfor_chrND	HOC027466	1
arinalrfor_chrND	HOC028782	2
arinalrfor_chrND	HOC029522	1
arinalrfor_chrND	HOC030849	1
arinalrfor_chrND	HOC044289	1
arinalrfor_chrND	HOC049103	1
arinalrfor_chrND	HOC056659	1
arinalrfor_chrND	HOC060449	1
arinalrfor_chrND	HOC060485	1
ath_N	HOC509664	6
ath_N	HOC509763	3
ath_N	HOC509929	2
ath_N	HOC509940	2
ath_N	HOC510134	1
ath_N	HOC510252	1
ath_N	HOC510355	1
ath_N	HOC510513	1
ath_N	HOC510611	1
ath_N	HOC511311	1
ath_N	HOC511563	1
ath_N	HOC511930	1
ath_N	HOC513335	1
ath_N	HOC514008	1
ath_N	HOC514502	1
ath_N	HOC514512	1
ath_N	HOC514569	1
ath_N	HOC515575	1
ath_N	HOC516508	1
ath_N	HOC516635	1
ath_N	HOC516783	1
ath_N	HOC517403	1
ath_N	HOC517556	1
ath_N	HOC517591	1
ath_N	HOC517785	1
ath_N	HOC517964	1
ath_N	HOC518542	1
ath_N	HOC518664	1
ath_N	HOC518694	1
ath_N	HOC520721	1
ath_N	HOC521044	1
ath_N	HOC521149	1
ath_N	HOC524893	1
ath_N	HOC525489	1
ath_N	HOC526738	1
ath_N	HOC526951	1
ath_N	HOC527195	1
ath_N	HOC527828	3
ath_N	HOC528992	1
ath_N	HOC529566	1
ath_N	HOC530360	1
ath_N	HOC531645	1
ath_N	HOC531779	1
ath_N	HOC532071	1
ath_N	HOC532449	1
barley_chrNH	HOC000359	4
barley_chrNH	HOC000811	4
barley_chrNH	HOC001177	1
barley_chrNH	HOC001471	2
barley_chrNH	HOC001516	2
barley_chrNH	HOC004266	1
barley_chrNH	HOC005133	1
barley_chrNH	HOC005252	1
barley_chrNH	HOC005697	1
barley_chrNH	HOC005795	1
barley_chrNH	HOC006000	1
barley_chrNH	HOC006100	1
barley_chrNH	HOC006280	1
barley_chrNH	HOC006786	1
barley_chrNH	HOC008249	1
barley_chrNH	HOC009473	1
barley_chrNH	HOC010400	1
barley_chrNH	HOC010694	1
barley_chrNH	HOC011076	1
barley_chrNH	HOC011644	1
barley_chrNH	HOC012251	1
barley_chrNH	HOC013366	1
barley_chrNH	HOC013787	1
barley_chrNH	HOC016423	1
barley_chrNH	HOC016437	1
barley_chrNH	HOC017870	1
barley_chrNH	HOC028147	2
barley_chrNH	HOC032771	1
barley_chrNH	HOC033072	1
barley_chrNH	HOC035675	1
barley_chrNH	HOC040009	1
barley_chrNH	HOC047654	1
barley_chrNH	HOC082793	1
barley_chrNH	HOC087469	1
barley_chrNH	HOC095588	1
barley_chrNH	HOC117869	1
barley_chrNH	HOC151029	1
barley_chrNH	HOC155713	1
barley_chrNH	HOC308698	1
barley_chrNH	HOC309249	1
barley_chrNH	HOC309437	1
barley_chrNH	HOC309503	1
barley_chrNH	HOC309756	1
barley_chrNH	HOC310067	1
barley_chrNH	HOC310099	1
barley_chrNH	HOC310398	1
barley_chrNH	HOC310714	1
barley_chrNH	HOC310758	1
barley_chrNH	HOC310946	1
barley_chrNH	HOC312579	1
barley_chrNH	HOC313504	1
barley_chrNH	HOC313904	1
barley_chrNH	HOC314682	1
barley_chrNH	HOC314704	1
barley_chrNH	HOC314710	1
barley_chrNH	HOC314847	1
brach_chrN	HOC000359	3
brach_chrN	HOC001471	2
brach_chrN	HOC001516	2
brach_chrN	HOC003999	1
brach_chrN	HOC004266	1
brach_chrN	HOC005133	1
brach_chrN	HOC005252	1
brach_chrN	HOC005697	1
brach_chrN	HOC005795	1
brach_chrN	HOC006000	1
brach_chrN	HOC006100	1
brach_chrN	HOC006280	1
brach_chrN	HOC006786	1
brach_chrN	HOC008249	1
brach_chrN	HOC009473	1
brach_chrN	HOC010400	1
brach_chrN	HOC010694	1
brach_chrN	HOC011076	1
brach_chrN	HOC011644	1
brach_chrN	HOC013366	1
brach_chrN	HOC013787	1
brach_chrN	HOC016423	1
brach_chrN	HOC028782	1
brach_chrN	HOC054011	1
brach_chrN	HOC054324	2
brach_chrN	HOC057958	1
brach_chrN	HOC061766	1
brach_chrN	HOC137487	1
brach_chrN	HOC371506	1
brach_chrN	HOC372151	1
brach_chrN	HOC372589	1
brach_chrN	HOC372972	1
brach_chrN	HOC373007	1
brach_chrN	HOC373363	1
brach_chrN	HOC373619	1
brach_chrN	HOC373642	1
brach_chrN	HOC374164	1
brach_chrN	HOC374443	1
brach_chrN	HOC375089	1
brach_chrN	HOC375518	1
brach_chrN	HOC375519	1
brach_chrN	HOC375927	1
brach_chrN	HOC376926	1
brach_chrN	HOC377225	1
brach_chrN	HOC377908	1
brach_chrN	HOC378426	1
brach_chrN	HOC379451	1
brach_chrN	HOC379974	1
brach_chrN	HOC380177	1
brach_chrN	HOC380341	1
brach_chrN	HOC380639	1
brach_chrN	HOC381582	1
davi_chrNV	HOC000359	3
davi_chrNV	HOC000811	2
davi_chrNV	HOC001177	2
davi_chrNV	HOC001471	2
davi_chrNV	HOC001516	2
davi_chrNV	HOC003999	1
davi_chrNV	HOC004266	1
davi_chrNV	HOC005133	1
davi_chrNV	HOC005252	1
davi_chrNV	HOC005697	1
davi_chrNV	HOC005795	1
davi_chrNV	HOC006000	1
davi_chrNV	HOC006280	1
davi_chrNV	HOC006786	1
davi_chrNV	HOC008249	1
davi_chrNV	HOC009473	1
davi_chrNV	HOC010694	1
davi_chrNV	HOC011076	1
davi_chrNV	HOC011644	1
davi_chrNV	HOC012251	1
davi_chrNV	HOC013366	1
davi_chrNV	HOC013787	1
davi_chrNV	HOC016423	1
davi_chrNV	HOC017870	1
davi_chrNV	HOC023293	3
davi_chrNV	HOC023932	1
davi_chrNV	HOC024871	2
davi_chrNV	HOC024995	1
davi_chrNV	HOC047465	2
davi_chrNV	HOC076809	1
davi_chrNV	HOC114670	1
davi_chrNV	HOC116386	2
davi_chrNV	HOC139153	1
davi_chrNV	HOC148240	6
davi_chrNV	HOC154562	1
davi_chrNV	HOC292933	2
davi_chrNV	HOC293004	1
davi_chrNV	HOC293248	1
davi_chrNV	HOC293800	1
davi_chrNV	HOC294224	1
davi_chrNV	HOC294591	1
davi_chrNV	HOC295058	1
davi_chrNV	HOC295122	1
davi_chrNV	HOC295298	1
davi_chrNV	HOC295601	1
davi_chrNV	HOC295815	1
davi_chrNV	HOC295950	1
davi_chrNV	HOC296338	1
davi_chrNV	HOC296538	1
davi_chrNV	HOC296631	1
davi_chrNV	HOC296681	1
davi_chrNV	HOC297719	1
dk105_chrN	HOC000359	3
dk105_chrN	HOC001516	2
dk105_chrN	HOC003999	3
dk105_chrN	HOC004266	2
dk105_chrN	HOC005133	1
dk105_chrN	HOC005252	1
dk105_chrN	HOC005697	1
dk105_chrN	HOC005795	1
dk105_chrN	HOC006000	1
dk105_chrN	HOC006100	1
dk105_chrN	HOC006280	1
dk105_chrN	HOC006786	1
dk105_chrN	HOC008249	1
dk105_chrN	HOC009473	1
dk105_chrN	HOC010400	2
dk105_chrN	HOC013366	1
dk105_chrN	HOC027466	1
dk105_chrN	HOC040581	2
dk105_chrN	HOC040657	2
dk105_chrN	HOC048344	2
dk105_chrN	HOC050462	2
dk105_chrN	HOC051089	2
dk105_chrN	HOC055591	1
dk105_chrN	HOC061505	1
dk105_chrN	HOC062923	1
dk105_chrN	HOC070715	1
dk105_chrN	HOC071241	1
dk105_chrN	HOC071600	1
dk105_chrN	HOC072236	1
dk105_chrN	HOC072985	1
dk105_chrN	HOC073888	1
dk105_chrN	HOC074765	1
dk105_chrN	HOC075232	2
dk105_chrN	HOC075477	1
dk105_chrN	HOC075524	1
dk105_chrN	HOC079328	1
dk105_chrN	HOC079654	1
dk105_chrN	HOC080042	1
dk105_chrN	HOC080506	1
dk105_chrN	HOC084627	1
dk105_chrN	HOC090996	1
dk105_chrN	HOC091215	1
dk105_chrN	HOC091491	1
dk105_chrN	HOC091687	1
dk105_chrN	HOC099522	1
dk105_chrN	HOC099648	1
dk105_chrN	HOC100379	1
dk105_chrN	HOC111357	1
dk105_chrN	HOC111555	1
dk105_chrN	HOC111843	1
dk105_chrN	HOC129931	1
dk105_chrN	HOC130762	1
dk105_chrN	HOC131548	1
dk105_chrN	HOC131834	1
dk105_chrN	HOC132403	1
dk105_chrN	HOC132931	1
dk105_chrN	HOC169558	1
dk105_chrN	HOC172701	1
dk105_chrN	HOC172702	1
dk105_chrN	HOC172983	1
dk105_chrN	HOC173057	1
dk105_chrN	HOC173824	1
dk105_chrN	HOC442343	1
dk105_chrN	HOC442466	1
dk105_chrN	HOC442649	1
dk105_chrN	HOC442709	1
dk105_chrN	HOC442750	1
dk105_chrN	HOC443151	1
dk105_chrN	HOC444365	1
dk105_chrN	HOC445890	2
dk105_chrN	HOC445935	1
dk105_chrN	HOC445949	1
dk105_chrN	HOC446320	1
dk105_chrN	HOC446377	1
domesticatedTA10622_chrNA	HOC000359	5
domesticatedTA10622_chrNA	HOC000811	5
domesticatedTA10622_chrNA	HOC001471	2
domesticatedTA10622_chrNA	HOC001516	1
domesticatedTA10622_chrNA	HOC004266	1
domesticatedTA10622_chrNA	HOC005133	1
domesticatedTA10622_chrNA	HOC005252	1
domesticatedTA10622_chrNA	HOC005697	1
domesticatedTA10622_chrNA	HOC005795	1
domesticatedTA10622_chrNA	HOC006000	1
domesticatedTA10622_chrNA	HOC006100	1
domesticatedTA10622_chrNA	HOC006280	1
domesticatedTA10622_chrNA	HOC006786	1
domesticatedTA10622_chrNA	HOC008249	1
domesticatedTA10622_chrNA	HOC009473	1
domesticatedTA10622_chrNA	HOC010694	1
domesticatedTA10622_chrNA	HOC011076	1
domesticatedTA10622_chrNA	HOC011644	1
domesticatedTA10622_chrNA	HOC012251	1
domesticatedTA10622_chrNA	HOC016437	1
domesticatedTA10622_chrNA	HOC023174	1
domesticatedTA10622_chrNA	HOC031372	1
domesticatedTA10622_chrNA	HOC114398	1
domesticatedTA10622_chrNA	HOC151588	1
domesticatedTA10622_chrNA	HOC151832	1
domesticatedTA10622_chrNA	HOC152594	1
domesticatedTA10622_chrNA	HOC152659	1
domesticatedTA10622_chrNA	HOC152760	1
domesticatedTA10622_chrNA	HOC152845	1
domesticatedTA10622_chrNA	HOC153091	1
domesticatedTA10622_chrNA	HOC153230	1
domesticatedTA10622_chrNA	HOC260044	1
domesticatedTA10622_chrNA	HOC260737	1
domesticatedTA10622_chrNA	HOC261612	1
domesticatedTA10622_chrNA	HOC262317	1
fielder_chrNA	HOC000359	5
fielder_chrNA	HOC000811	5
fielder_chrNA	HOC001177	4
fielder_chrNA	HOC001471	2
fielder_chrNA	HOC001516	2
fielder_chrNA	HOC003999	1
fielder_chrNA	HOC004266	1
fielder_chrNA	HOC005133	1
fielder_chrNA	HOC005252	1
fielder_chrNA	HOC005697	1
fielder_chrNA	HOC005795	1
fielder_chrNA	HOC006000	1
fielder_chrNA	HOC006100	1
fielder_chrNA	HOC006280	1
fielder_chrNA	HOC006786	1
fielder_chrNA	HOC008249	1
fielder_chrNA	HOC009473	1
fielder_chrNA	HOC010400	1
fielder_chrNA	HOC010694	1
fielder_chrNA	HOC011076	1
fielder_chrNA	HOC011644	1
fielder_chrNA	HOC012251	1
fielder_chrNA	HOC013366	1
fielder_chrNA	HOC013787	1
fielder_chrNA	HOC016423	1
fielder_chrNA	HOC016437	1
fielder_chrNA	HOC017870	1
fielder_chrNA	HOC023151	1
fielder_chrNA	HOC023174	1
fielder_chrNA	HOC023293	1
fielder_chrNA	HOC024995	1
fielder_chrNA	HOC031372	1
fielder_chrNA	HOC042953	1
fielder_chrNA	HOC043271	1
fielder_chrNA	HOC045856	1
fielder_chrNA	HOC045980	1
fielder_chrNA	HOC048900	1
fielder_chrNA	HOC075584	1
fielder_chrNA	HOC112974	1
fielder_chrNB	HOC000359	4
fielder_chrNB	HOC000811	3
fielder_chrNB	HOC001177	3
fielder_chrNB	HOC001471	2
fielder_chrNB	HOC001516	2
fielder_chrNB	HOC003999	1
fielder_chrNB	HOC004266	1
fielder_chrNB	HOC005133	1
fielder_chrNB	HOC005252	1
fielder_chrNB	HOC005697	1
fielder_chrNB	HOC005795	1
fielder_chrNB	HOC006000	1
fielder_chrNB	HOC006100	1
fielder_chrNB	HOC006280	1
fielder_chrNB	HOC006786	1
fielder_chrNB	HOC008249	1
fielder_chrNB	HOC009473	1
fielder_chrNB	HOC010400	1
fielder_chrNB	HOC010694	1
fielder_chrNB	HOC011076	1
fielder_chrNB	HOC011644	1
fielder_chrNB	HOC012251	1
fielder_chrNB	HOC013366	1
fielder_chrNB	HOC013787	1
fielder_chrNB	HOC016423	1
fielder_chrNB	HOC016437	1
fielder_chrNB	HOC017870	1
fielder_chrNB	HOC023151	7
fielder_chrNB	HOC023293	1
fielder_chrNB	HOC023424	2
fielder_chrNB	HOC023932	1
fielder_chrNB	HOC024995	1
fielder_chrNB	HOC041114	1
fielder_chrNB	HOC043920	1
fielder_chrNB	HOC049241	1
fielder_chrNB	HOC056117	1
fielder_chrNB	HOC060036	1
fielder_chrNB	HOC076262	2
fielder_chrNB	HOC081547	1
fielder_chrND	HOC000359	5
fielder_chrND	HOC001177	3
fielder_chrND	HOC001471	2
fielder_chrND	HOC001516	2
fielder_chrND	HOC003999	1
fielder_chrND	HOC005133	1
fielder_chrND	HOC005252	1
fielder_chrND	HOC005697	1
fielder_chrND	HOC005795	1
fielder_chrND	HOC006000	1
fielder_chrND	HOC006100	1
fielder_chrND	HOC006280	1
fielder_chrND	HOC008249	1
fielder_chrND	HOC009473	1
fielder_chrND	HOC010400	1
fielder_chrND	HOC010694	1
fielder_chrND	HOC011076	1
fielder_chrND	HOC011644	1
fielder_chrND	HOC012251	1
fielder_chrND	HOC013366	1
fielder_chrND	HOC013787	1
fielder_chrND	HOC016423	1
fielder_chrND	HOC016437	1
fielder_chrND	HOC017870	1
fielder_chrND	HOC023151	2
fielder_chrND	HOC023174	2
fielder_chrND	HOC023424	1
fielder_chrND	HOC023932	1
fielder_chrND	HOC024871	1
fielder_chrND	HOC024995	1
fielder_chrND	HOC027466	1
fielder_chrND	HOC028782	1
fielder_chrND	HOC029522	1
fielder_chrND	HOC030849	1
fielder_chrND	HOC044289	1
fielder_chrND	HOC049103	1
fielder_chrND	HOC056659	1
fielder_chrND	HOC060485	1
fielder_chrND	HOC087040	2
fielder_chrND	HOC141748	1
jagger_chrNA	HOC000359	4
jagger_chrNA	HOC000811	4
jagger_chrNA	HOC001177	4
jagger_chrNA	HOC001471	2
jagger_chrNA	HOC001516	2
jagger_chrNA	HOC003999	1
jagger_chrNA	HOC004266	1
jagger_chrNA	HOC005133	1
jagger_chrNA	HOC005252	1
jagger_chrNA	HOC005697	1
jagger_chrNA	HOC005795	1
jagger_chrNA	HOC006000	1
jagger_chrNA	HOC006100	1
jagger_chrNA	HOC006280	1
jagger_chrNA	HOC006786	1
jagger_chrNA	HOC008249	1
jagger_chrNA	HOC009473	1
jagger_chrNA	HOC010400	1
jagger_chrNA	HOC010694	1
jagger_chrNA	HOC011076	1
jagger_chrNA	HOC011644	1
jagger_chrNA	HOC012251	1
jagger_chrNA	HOC013366	1
jagger_chrNA	HOC013787	1
jagger_chrNA	HOC016423	1
jagger_chrNA	HOC016437	1
jagger_chrNA	HOC017870	1
jagger_chrNA	HOC023151	1
jagger_chrNA	HOC023174	1
jagger_chrNA	HOC023293	1
jagger_chrNA	HOC023424	1
jagger_chrNA	HOC024995	1
jagger_chrNA	HOC030518	1
jagger_chrNA	HOC031372	1
jagger_chrNA	HOC042953	1
jagger_chrNA	HOC043271	1
jagger_chrNA	HOC045856	1
jagger_chrNA	HOC045980	1
jagger_chrNA	HOC048900	1
jagger_chrNA	HOC075584	1
jagger_chrNB	HOC000359	4
jagger_chrNB	HOC000811	12
jagger_chrNB	HOC001177	4
jagger_chrNB	HOC001471	2
jagger_chrNB	HOC001516	2
jagger_chrNB	HOC003999	1
jagger_chrNB	HOC004266	1
jagger_chrNB	HOC005133	1
jagger_chrNB	HOC005252	1
jagger_chrNB	HOC005697	1
jagger_chrNB	HOC005795	1
jagger_chrNB	HOC006000	1
jagger_chrNB	HOC006100	1
jagger_chrNB	HOC006280	1
jagger_chrNB	HOC006786	1
jagger_chrNB	HOC008249	1
jagger_chrNB	HOC009473	1
jagger_chrNB	HOC010400	1
jagger_chrNB	HOC010694	1
jagger_chrNB	HOC011076	1
jagger_chrNB	HOC011644	1
jagger_chrNB	HOC012251	1
jagger_chrNB	HOC013366	1
jagger_chrNB	HOC013787	1
jagger_chrNB	HOC016423	1
jagger_chrNB	HOC016437	1
jagger_chrNB	HOC017870	1
jagger_chrNB	HOC023151	7
jagger_chrNB	HOC023293	1
jagger_chrNB	HOC023424	2
jagger_chrNB	HOC023932	1
jagger_chrNB	HOC024871	1
jagger_chrNB	HOC024995	1
jagger_chrNB	HOC028147	1
jagger_chrNB	HOC041114	1
jagger_chrNB	HOC043920	1
jagger_chrNB	HOC049241	1
jagger_chrNB	HOC056117	1
jagger_chrNB	HOC060036	1
jagger_chrNB	HOC115321	1
jagger_chrND	HOC000359	5
jagger_chrND	HOC000811	4
jagger_chrND	HOC001177	3
jagger_chrND	HOC001471	2
jagger_chrND	HOC001516	2
jagger_chrND	HOC003999	1
jagger_chrND	HOC004266	1
jagger_chrND	HOC005133	1
jagger_chrND	HOC005252	1
jagger_chrND	HOC005697	1
jagger_chrND	HOC005795	1
jagger_chrND	HOC006000	1
jagger_chrND	HOC006100	1
jagger_chrND	HOC008249	1
jagger_chrND	HOC009473	1
jagger_chrND	HOC010400	1
jagger_chrND	HOC010694	1
jagger_chrND	HOC011076	1
jagger_chrND	HOC011644	1
jagger_chrND	HOC012251	1
jagger_chrND	HOC013366	1
jagger_chrND	HOC013787	1
jagger_chrND	HOC016423	1
jagger_chrND	HOC016437	1
jagger_chrND	HOC017870	1
jagger_chrND	HOC023151	2
jagger_chrND	HOC023174	2
jagger_chrND	HOC023932	1
jagger_chrND	HOC024871	1
jagger_chrND	HOC024995	1
jagger_chrND	HOC027466	1
jagger_chrND	HOC028782	2
jagger_chrND	HOC029522	1
jagger_chrND	HOC030849	1
jagger_chrND	HOC044289	1
jagger_chrND	HOC049103	1
jagger_chrND	HOC056659	1
jagger_chrND	HOC060449	1
jagger_chrND	HOC060485	1
julius_chrNA	HOC000359	3
julius_chrNA	HOC000811	5
julius_chrNA	HOC001177	4
julius_chrNA	HOC001471	2
julius_chrNA	HOC001516	2
julius_chrNA	HOC003999	1
julius_chrNA	HOC005133	1
julius_chrNA	HOC005252	1
julius_chrNA	HOC005697	1
julius_chrNA	HOC005795	1
julius_chrNA	HOC006000	1
julius_chrNA	HOC006100	1
julius_chrNA	HOC006280	1
julius_chrNA	HOC006786	1
julius_chrNA	HOC008249	1
julius_chrNA	HOC009473	1
julius_chrNA	HOC010400	1
julius_chrNA	HOC010694	1
julius_chrNA	HOC011076	1
julius_chrNA	HOC011644	1
julius_chrNA	HOC012251	1
julius_chrNA	HOC013366	1
julius_chrNA	HOC013787	1
julius_chrNA	HOC016423	1
julius_chrNA	HOC016437	1
julius_chrNA	HOC017870	1
julius_chrNA	HOC023151	1
julius_chrNA	HOC023174	1
julius_chrNA	HOC023293	1
julius_chrNA	HOC023424	1
julius_chrNA	HOC024995	1
julius_chrNA	HOC028782	1
julius_chrNA	HOC031372	1
julius_chrNA	HOC042953	1
julius_chrNA	HOC043271	1
julius_chrNA	HOC045856	1
julius_chrNA	HOC045980	1
julius_chrNA	HOC048900	1
julius_chrNA	HOC075584	1
julius_chrNA	HOC179305	2
julius_chrNB	HOC000359	4
julius_chrNB	HOC000811	8
julius_chrNB	HOC001177	4
julius_chrNB	HOC001471	2
julius_chrNB	HOC001516	2
julius_chrNB	HOC003999	1
julius_chrNB	HOC004266	2
julius_chrNB	HOC005133	1
julius_chrNB	HOC005252	1
julius_chrNB	HOC005697	1
julius_chrNB	HOC005795	1
julius_chrNB	HOC006000	1
julius_chrNB	HOC006100	1
julius_chrNB	HOC006280	1
julius_chrNB	HOC006786	1
julius_chrNB	HOC008249	1
julius_chrNB	HOC009473	1
julius_chrNB	HOC010400	1
julius_chrNB	HOC010694	1
julius_chrNB	HOC011076	1
julius_chrNB	HOC011644	1
julius_chrNB	HOC012251	1
julius_chrNB	HOC013366	1
julius_chrNB	HOC013787	1
julius_chrNB	HOC016423	1
julius_chrNB	HOC016437	1
julius_chrNB	HOC017870	1
julius_chrNB	HOC023151	7
julius_chrNB	HOC023293	1
julius_chrNB	HOC023424	2
julius_chrNB	HOC023932	1
julius_chrNB	HOC024995	1
julius_chrNB	HOC041114	1
julius_chrNB	HOC043920	1
julius_chrNB	HOC049241	1
julius_chrNB	HOC056117	1
julius_chrNB	HOC059860	1
julius_chrNB	HOC060036	1
julius_chrNB	HOC081547	1
julius_chrNB	HOC081568	1
julius_chrNB	HOC115321	1
julius_chrNB	HOC115434	1
julius_chrND	HOC000359	5
julius_chrND	HOC000811	4
julius_chrND	HOC001177	3
julius_chrND	HOC001471	2
julius_chrND	HOC001516	2
julius_chrND	HOC003999	1
julius_chrND	HOC005133	1
julius_chrND	HOC005252	1
julius_chrND	HOC005697	1
julius_chrND	HOC005795	1
julius_chrND	HOC006000	1
julius_chrND	HOC006100	1
julius_chrND	HOC006280	1
julius_chrND	HOC006786	1
julius_chrND	HOC008249	1
julius_chrND	HOC009473	1
julius_chrND	HOC010400	1
julius_chrND	HOC010694	1
julius_chrND	HOC011076	1
julius_chrND	HOC011644	1
julius_chrND	HOC012251	1
julius_chrND	HOC013366	1
julius_chrND	HOC013787	1
julius_chrND	HOC016423	1
julius_chrND	HOC016437	1
julius_chrND	HOC017870	1
julius_chrND	HOC023151	2
julius_chrND	HOC023174	2
julius_chrND	HOC023932	1
julius_chrND	HOC024871	1
julius_chrND	HOC024995	1
julius_chrND	HOC027466	1
julius_chrND	HOC028782	2
julius_chrND	HOC029522	1
julius_chrND	HOC030849	1
julius_chrND	HOC044289	1
julius_chrND	HOC049103	1
julius_chrND	HOC056659	1
julius_chrND	HOC060449	1
julius_chrND	HOC093644	1
lancer_chrNA	HOC000359	3
lancer_chrNA	HOC000811	5
lancer_chrNA	HOC001177	4
lancer_chrNA	HOC001471	2
lancer_chrNA	HOC001516	2
lancer_chrNA	HOC003999	1
lancer_chrNA	HOC004266	1
lancer_chrNA	HOC005133	1
lancer_chrNA	HOC005252	1
lancer_chrNA	HOC005697	1
lancer_chrNA	HOC005795	1
lancer_chrNA	HOC006000	1
lancer_chrNA	HOC006100	1
lancer_chrNA	HOC006280	1
lancer_chrNA	HOC006786	1
lancer_chrNA	HOC008249	1
lancer_chrNA	HOC009473	1
lancer_chrNA	HOC010400	1
lancer_chrNA	HOC010694	1
lancer_chrNA	HOC011076	1
lancer_chrNA	HOC011644	1
lancer_chrNA	HOC012251	1
lancer_chrNA	HOC013366	1
lancer_chrNA	HOC013787	1
lancer_chrNA	HOC016423	1
lancer_chrNA	HOC016437	1
lancer_chrNA	HOC017870	1
lancer_chrNA	HOC023151	1
lancer_chrNA	HOC023174	1
lancer_chrNA	HOC023293	1
lancer_chrNA	HOC024995	1
lancer_chrNA	HOC028782	1
lancer_chrNA	HOC031372	1
lancer_chrNA	HOC042953	1
lancer_chrNA	HOC043271	1
lancer_chrNA	HOC045856	1
lancer_chrNA	HOC045980	1
lancer_chrNA	HOC048900	1
lancer_chrNA	HOC075584	1
lancer_chrNB	HOC000359	4
lancer_chrNB	HOC000811	3
lancer_chrNB	HOC001177	4
lancer_chrNB	HOC001471	2
lancer_chrNB	HOC001516	2
lancer_chrNB	HOC003999	1
lancer_chrNB	HOC004266	1
lancer_chrNB	HOC005133	1
lancer_chrNB	HOC005252	1
lancer_chrNB	HOC005697	1
lancer_chrNB	HOC005795	1
lancer_chrNB	HOC006100	1
lancer_chrNB	HOC006280	1
lancer_chrNB	HOC006786	1
lancer_chrNB	HOC008249	1
lancer_chrNB	HOC009473	1
lancer_chrNB	HOC010400	1
lancer_chrNB	HOC010694	1
lancer_chrNB	HOC011076	1
lancer_chrNB	HOC011644	1
lancer_chrNB	HOC012251	1
lancer_chrNB	HOC013366	1
lancer_chrNB	HOC013787	1
lancer_chrNB	HOC016423	1
lancer_chrNB	HOC016437	1
lancer_chrNB	HOC017870	1
lancer_chrNB	HOC023293	1
lancer_chrNB	HOC023424	2
lancer_chrNB	HOC023932	1
lancer_chrNB	HOC024995	1
lancer_chrNB	HOC028147	1
lancer_chrNB	HOC041114	1
lancer_chrNB	HOC043920	2
lancer_chrNB	HOC049241	1
lancer_chrNB	HOC056117	1
lancer_chrNB	HOC081568	1
lancer_chrNB	HOC138642	1
lancer_chrND	HOC000359	5
lancer_chrND	HOC001177	3
lancer_chrND	HOC001471	2
lancer_chrND	HOC001516	2
lancer_chrND	HOC003999	1
lancer_chrND	HOC004266	1
lancer_chrND	HOC005133	1
lancer_chrND	HOC005252	1
lancer_chrND	HOC005697	1
lancer_chrND	HOC005795	1
lancer_chrND	HOC006000	1
lancer_chrND	HOC006100	1
lancer_chrND	HOC006280	1
lancer_chrND	HOC006786	1
